replicate,step,q_before,trust_before,cooldown_before,risk_probability,acceptance_probability,A,Y,Z,used_surrogate,detected_failure,N,V,D,log_M,capped_bound
1,924,0.8,0.31600000000000017,0,0.8,0.31600000000000017,0,1,0,0,0,286,225,14,1.8369307093596365,247.59167748982813
2,924,0.5760000000000007,0.13200000000000003,0,0.5760000000000007,0.13200000000000003,0,0,0,0,0,189,132,18,-5.705934390922344,189.0
3,924,0.6100000000000001,0.23600000000000038,8,0.6100000000000001,0.05,0,0,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,925,0.6540000000000002,0.19000000000000009,0,0.6540000000000002,0.19000000000000009,0,1,0,0,0,200,140,18,-5.2955880358219405,200.0
1,925,0.8,0.31800000000000017,0,0.8,0.31800000000000017,1,1,0,1,0,287,226,14,1.8882240037471867,247.59167748982813
2,925,0.5800000000000007,0.13400000000000004,0,0.5800000000000007,0.13400000000000004,0,0,0,0,0,189,132,18,-5.705934390922344,189.0
3,925,0.6140000000000001,0.23800000000000038,7,0.6140000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,926,0.6580000000000003,0.1920000000000001,0,0.6580000000000003,0.1920000000000001,0,1,0,0,0,200,140,18,-5.2955880358219405,200.0
1,926,0.8,0.3200000000000002,0,0.8,0.3200000000000002,0,0,0,0,0,287,226,14,1.8882240037471867,247.59167748982813
2,926,0.5840000000000007,0.13600000000000004,0,0.5840000000000007,0.13600000000000004,0,0,0,0,0,189,132,18,-5.705934390922344,189.0
3,926,0.6180000000000001,0.24000000000000038,6,0.6180000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,927,0.6620000000000003,0.1940000000000001,0,0.6620000000000003,0.1940000000000001,0,0,0,0,0,200,140,18,-5.2955880358219405,200.0
1,927,0.8,0.3220000000000002,0,0.8,0.3220000000000002,0,0,0,0,0,287,226,14,1.8882240037471867,247.59167748982813
2,927,0.5880000000000007,0.13800000000000004,0,0.5880000000000007,0.13800000000000004,0,1,0,0,0,189,132,18,-5.705934390922344,189.0
3,927,0.6220000000000001,0.24200000000000038,5,0.6220000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,928,0.6660000000000003,0.1960000000000001,0,0.6660000000000003,0.1960000000000001,0,1,0,0,0,200,140,18,-5.2955880358219405,200.0
1,928,0.8,0.3240000000000002,0,0.8,0.3240000000000002,0,1,0,0,0,287,226,14,1.8882240037471867,247.59167748982813
2,928,0.5920000000000007,0.14000000000000004,0,0.5920000000000007,0.14000000000000004,1,0,0,1,0,190,132,18,-5.705934390922344,190.0
3,928,0.6260000000000001,0.24400000000000038,4,0.6260000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,929,0.6700000000000003,0.1980000000000001,0,0.6700000000000003,0.1980000000000001,0,0,0,0,0,200,140,18,-5.2955880358219405,200.0
1,929,0.8,0.3260000000000002,0,0.8,0.3260000000000002,1,1,0,1,0,288,227,14,1.9395172981347386,247.59167748982813
2,929,0.6020000000000008,0.14200000000000004,0,0.6020000000000008,0.14200000000000004,1,1,0,1,0,191,133,18,-5.654641096534794,191.0
3,929,0.6300000000000001,0.24600000000000039,3,0.6300000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,930,0.6740000000000003,0.2000000000000001,0,0.6740000000000003,0.2000000000000001,1,0,0,1,0,201,140,18,-5.2955880358219405,201.0
1,930,0.8,0.3280000000000002,0,0.8,0.3280000000000002,1,1,0,1,0,289,228,14,1.9908105925222888,247.59167748982813
2,930,0.6120000000000008,0.14400000000000004,0,0.6120000000000008,0.14400000000000004,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,930,0.6340000000000001,0.2480000000000004,2,0.6340000000000001,0.05,0,1,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,931,0.6840000000000003,0.2020000000000001,0,0.6840000000000003,0.2020000000000001,0,0,0,0,0,201,140,18,-5.2955880358219405,201.0
1,931,0.8,0.3300000000000002,0,0.8,0.3300000000000002,0,1,0,0,0,289,228,14,1.9908105925222888,247.59167748982813
2,931,0.6160000000000008,0.14600000000000005,0,0.6160000000000008,0.14600000000000005,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,931,0.6380000000000001,0.2500000000000004,1,0.6380000000000001,0.05,0,1,1,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,932,0.6880000000000003,0.2040000000000001,0,0.6880000000000003,0.2040000000000001,0,0,1,0,0,201,140,18,-5.2955880358219405,201.0
1,932,0.8,0.3320000000000002,0,0.8,0.3320000000000002,0,1,0,0,0,289,228,14,1.9908105925222888,247.59167748982813
2,932,0.6200000000000008,0.14800000000000005,0,0.6200000000000008,0.14800000000000005,0,0,0,0,0,191,133,18,-5.654641096534794,191.0
3,932,0.6420000000000001,0.2520000000000004,0,0.6420000000000001,0.2520000000000004,0,0,0,0,0,259,195,13,0.9912790582930668,234.07827015586327
0,933,0.6920000000000003,0.2060000000000001,0,0.6920000000000003,0.2060000000000001,0,1,0,0,0,201,140,18,-5.2955880358219405,201.0
1,933,0.8,0.3340000000000002,0,0.8,0.3340000000000002,0,0,0,0,0,289,228,14,1.9908105925222888,247.59167748982813
2,933,0.6240000000000008,0.15000000000000005,0,0.6240000000000008,0.15000000000000005,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,933,0.6460000000000001,0.2540000000000004,0,0.6460000000000001,0.2540000000000004,1,0,0,1,0,260,195,13,0.9912790582930668,234.07827015586327
0,934,0.6960000000000003,0.2080000000000001,0,0.6960000000000003,0.2080000000000001,0,1,0,0,0,201,140,18,-5.2955880358219405,201.0
1,934,0.8,0.3360000000000002,0,0.8,0.3360000000000002,1,1,0,1,0,290,229,14,2.042103886909839,247.59167748982813
2,934,0.6280000000000008,0.15200000000000005,0,0.6280000000000008,0.15200000000000005,0,0,0,0,0,191,133,18,-5.654641096534794,191.0
3,934,0.6560000000000001,0.2560000000000004,0,0.6560000000000001,0.2560000000000004,0,1,0,0,0,260,195,13,0.9912790582930668,234.07827015586327
0,935,0.7000000000000003,0.2100000000000001,0,0.7000000000000003,0.2100000000000001,1,1,0,1,0,202,141,18,-5.2442947414343895,202.0
1,935,0.8,0.3380000000000002,0,0.8,0.3380000000000002,1,1,0,1,0,291,230,14,2.093397181297389,247.59167748982813
2,935,0.6320000000000008,0.15400000000000005,0,0.6320000000000008,0.15400000000000005,0,0,0,0,0,191,133,18,-5.654641096534794,191.0
3,935,0.6600000000000001,0.2580000000000004,0,0.6600000000000001,0.2580000000000004,0,0,1,0,0,260,195,13,0.9912790582930668,234.07827015586327
0,936,0.7100000000000003,0.2120000000000001,0,0.7100000000000003,0.2120000000000001,0,0,0,0,0,202,141,18,-5.2442947414343895,202.0
1,936,0.8,0.3400000000000002,0,0.8,0.3400000000000002,0,1,0,0,0,291,230,14,2.093397181297389,247.59167748982813
2,936,0.6360000000000008,0.15600000000000006,0,0.6360000000000008,0.15600000000000006,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,936,0.6640000000000001,0.2600000000000004,0,0.6640000000000001,0.2600000000000004,0,1,0,0,0,260,195,13,0.9912790582930668,234.07827015586327
0,937,0.7140000000000003,0.2140000000000001,0,0.7140000000000003,0.2140000000000001,0,1,0,0,0,202,141,18,-5.2442947414343895,202.0
1,937,0.8,0.3420000000000002,0,0.8,0.3420000000000002,0,1,0,0,0,291,230,14,2.093397181297389,247.59167748982813
2,937,0.6400000000000008,0.15800000000000006,0,0.6400000000000008,0.15800000000000006,0,0,0,0,0,191,133,18,-5.654641096534794,191.0
3,937,0.6680000000000001,0.2620000000000004,0,0.6680000000000001,0.2620000000000004,1,1,0,1,0,261,196,13,1.042572352680617,234.07827015586327
0,938,0.7180000000000003,0.2160000000000001,0,0.7180000000000003,0.2160000000000001,0,0,0,0,0,202,141,18,-5.2442947414343895,202.0
1,938,0.8,0.3440000000000002,0,0.8,0.3440000000000002,1,1,0,1,0,292,231,14,2.144690475684941,247.59167748982813
2,938,0.6440000000000008,0.16000000000000006,0,0.6440000000000008,0.16000000000000006,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,938,0.6780000000000002,0.2640000000000004,0,0.6780000000000002,0.2640000000000004,0,1,0,0,0,261,196,13,1.042572352680617,234.07827015586327
0,939,0.7220000000000003,0.2180000000000001,0,0.7220000000000003,0.2180000000000001,0,0,0,0,0,202,141,18,-5.2442947414343895,202.0
1,939,0.8,0.3460000000000002,0,0.8,0.3460000000000002,0,1,0,0,0,292,231,14,2.144690475684941,247.59167748982813
2,939,0.6480000000000008,0.16200000000000006,0,0.6480000000000008,0.16200000000000006,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,939,0.6820000000000002,0.2660000000000004,0,0.6820000000000002,0.2660000000000004,0,1,0,0,0,261,196,13,1.042572352680617,234.07827015586327
0,940,0.7260000000000003,0.2200000000000001,0,0.7260000000000003,0.2200000000000001,0,1,0,0,0,202,141,18,-5.2442947414343895,202.0
1,940,0.8,0.3480000000000002,0,0.8,0.3480000000000002,1,1,0,1,0,293,232,14,2.195983770072491,247.59167748982813
2,940,0.6520000000000008,0.16400000000000006,0,0.6520000000000008,0.16400000000000006,0,1,0,0,0,191,133,18,-5.654641096534794,191.0
3,940,0.6860000000000002,0.2680000000000004,0,0.6860000000000002,0.2680000000000004,1,1,0,1,0,262,197,13,1.0938656470681671,234.07827015586327
0,941,0.7300000000000003,0.22200000000000011,0,0.7300000000000003,0.22200000000000011,1,0,0,1,0,203,141,18,-5.2442947414343895,203.0
1,941,0.8,0.3500000000000002,0,0.8,0.3500000000000002,0,1,0,0,0,293,232,14,2.195983770072491,247.59167748982813
2,941,0.6560000000000008,0.16600000000000006,0,0.6560000000000008,0.16600000000000006,1,1,0,1,0,192,134,18,-5.603347802147243,192.0
3,941,0.6960000000000002,0.2700000000000004,0,0.6960000000000002,0.2700000000000004,0,1,0,0,0,262,197,13,1.0938656470681671,234.07827015586327
0,942,0.7400000000000003,0.22400000000000012,0,0.7400000000000003,0.22400000000000012,0,1,0,0,0,203,141,18,-5.2442947414343895,203.0
1,942,0.8,0.3520000000000002,0,0.8,0.3520000000000002,1,1,0,1,0,294,233,14,2.2472770644600413,247.59167748982813
2,942,0.6660000000000008,0.16800000000000007,0,0.6660000000000008,0.16800000000000007,0,0,0,0,0,192,134,18,-5.603347802147243,192.0
3,942,0.7000000000000002,0.2720000000000004,0,0.7000000000000002,0.2720000000000004,1,1,0,1,0,263,198,13,1.1451589414557173,234.07827015586327
0,943,0.7440000000000003,0.22600000000000012,0,0.7440000000000003,0.22600000000000012,0,0,1,0,0,203,141,18,-5.2442947414343895,203.0
1,943,0.8,0.3540000000000002,0,0.8,0.3540000000000002,0,0,0,0,0,294,233,14,2.2472770644600413,247.59167748982813
2,943,0.6700000000000008,0.17000000000000007,0,0.6700000000000008,0.17000000000000007,0,1,0,0,0,192,134,18,-5.603347802147243,192.0
3,943,0.7100000000000002,0.2740000000000004,0,0.7100000000000002,0.2740000000000004,1,1,0,1,0,264,199,13,1.1964522358432692,234.07827015586327
0,944,0.7480000000000003,0.22800000000000012,0,0.7480000000000003,0.22800000000000012,1,1,0,1,0,204,142,18,-5.193001447046839,204.0
1,944,0.8,0.3560000000000002,0,0.8,0.3560000000000002,1,1,1,1,1,295,234,15,1.605423178287646,261.10508482379305
2,944,0.6740000000000008,0.17200000000000007,0,0.6740000000000008,0.17200000000000007,1,0,0,1,0,193,134,18,-5.603347802147243,193.0
3,944,0.7200000000000002,0.2760000000000004,0,0.7200000000000002,0.2760000000000004,0,0,0,0,0,264,199,13,1.1964522358432692,234.07827015586327
0,945,0.7580000000000003,0.23000000000000012,0,0.7580000000000003,0.23000000000000012,1,1,0,1,0,205,143,18,-5.141708152659288,205.0
1,945,0.6100000000000001,0.1,8,0.6100000000000001,0.05,0,1,0,0,0,295,234,15,1.605423178287646,261.10508482379305
2,945,0.6840000000000008,0.17400000000000007,0,0.6840000000000008,0.17400000000000007,0,0,1,0,0,193,134,18,-5.603347802147243,193.0
3,945,0.7240000000000002,0.2780000000000004,0,0.7240000000000002,0.2780000000000004,0,1,0,0,0,264,199,13,1.1964522358432692,234.07827015586327
0,946,0.7680000000000003,0.23200000000000012,0,0.7680000000000003,0.23200000000000012,1,0,0,1,0,206,143,18,-5.141708152659288,206.0
1,946,0.6140000000000001,0.10200000000000001,7,0.6140000000000001,0.05,0,1,1,0,0,295,234,15,1.605423178287646,261.10508482379305
2,946,0.6880000000000008,0.17600000000000007,0,0.6880000000000008,0.17600000000000007,0,1,0,0,0,193,134,18,-5.603347802147243,193.0
3,946,0.7280000000000002,0.2800000000000004,0,0.7280000000000002,0.2800000000000004,1,0,0,1,0,265,199,13,1.1964522358432692,234.07827015586327
0,947,0.7780000000000004,0.23400000000000012,0,0.7780000000000004,0.23400000000000012,0,1,1,0,0,206,143,18,-5.141708152659288,206.0
1,947,0.6180000000000001,0.10400000000000001,6,0.6180000000000001,0.05,0,1,0,0,0,295,234,15,1.605423178287646,261.10508482379305
2,947,0.6920000000000008,0.17800000000000007,0,0.6920000000000008,0.17800000000000007,0,1,0,0,0,193,134,18,-5.603347802147243,193.0
3,947,0.7380000000000002,0.2820000000000004,0,0.7380000000000002,0.2820000000000004,1,1,0,1,0,266,200,13,1.2477455302308194,234.07827015586327
0,948,0.7820000000000004,0.23600000000000013,0,0.7820000000000004,0.23600000000000013,1,1,0,1,0,207,144,18,-5.090414858271738,207.0
1,948,0.6220000000000001,0.10600000000000001,5,0.6220000000000001,0.05,0,0,0,0,0,295,234,15,1.605423178287646,261.10508482379305
2,948,0.6960000000000008,0.18000000000000008,0,0.6960000000000008,0.18000000000000008,0,0,0,0,0,193,134,18,-5.603347802147243,193.0
3,948,0.7480000000000002,0.2840000000000004,0,0.7480000000000002,0.2840000000000004,0,0,0,0,0,266,200,13,1.2477455302308194,234.07827015586327
0,949,0.7920000000000004,0.23800000000000013,0,0.7920000000000004,0.23800000000000013,1,0,1,1,0,208,144,18,-5.090414858271738,208.0
1,949,0.6260000000000001,0.10800000000000001,4,0.6260000000000001,0.05,0,1,0,0,0,295,234,15,1.605423178287646,261.10508482379305
2,949,0.7000000000000008,0.18200000000000008,0,0.7000000000000008,0.18200000000000008,0,1,0,0,0,193,134,18,-5.603347802147243,193.0
3,949,0.7520000000000002,0.2860000000000004,0,0.7520000000000002,0.2860000000000004,0,1,0,0,0,266,200,13,1.2477455302308194,234.07827015586327
0,950,0.8,0.2650000000000001,0,0.8,0.2650000000000001,0,1,0,0,0,208,144,18,-5.090414858271738,208.0
1,950,0.6300000000000001,0.11000000000000001,3,0.6300000000000001,0.05,1,1,0,1,0,296,235,15,1.6567164726751962,261.10508482379305
2,950,0.7040000000000008,0.18400000000000008,0,0.7040000000000008,0.18400000000000008,0,0,1,0,0,193,134,18,-5.603347802147243,193.0
3,950,0.7560000000000002,0.2880000000000004,0,0.7560000000000002,0.2880000000000004,0,1,0,0,0,266,200,13,1.2477455302308194,234.07827015586327
0,951,0.8,0.2670000000000001,0,0.8,0.2670000000000001,1,1,1,1,1,209,145,19,-5.732268744444133,209.0
1,951,0.6400000000000001,0.11200000000000002,2,0.6400000000000001,0.05,0,0,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,951,0.7080000000000009,0.18600000000000008,0,0.7080000000000009,0.18600000000000008,0,0,0,0,0,193,134,18,-5.603347802147243,193.0
3,951,0.7600000000000002,0.2900000000000004,0,0.7600000000000002,0.2900000000000004,0,1,1,0,0,266,200,13,1.2477455302308194,234.07827015586327
0,952,0.6100000000000001,0.1,8,0.6100000000000001,0.05,0,0,0,0,0,209,145,19,-5.732268744444133,209.0
1,952,0.6440000000000001,0.11400000000000002,1,0.6440000000000001,0.05,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,952,0.7120000000000009,0.18800000000000008,0,0.7120000000000009,0.18800000000000008,0,1,0,0,0,193,134,18,-5.603347802147243,193.0
3,952,0.7640000000000002,0.2920000000000004,0,0.7640000000000002,0.2920000000000004,0,0,0,0,0,266,200,13,1.2477455302308194,234.07827015586327
0,953,0.6140000000000001,0.10200000000000001,7,0.6140000000000001,0.05,0,1,0,0,0,209,145,19,-5.732268744444133,209.0
1,953,0.6480000000000001,0.11600000000000002,0,0.6480000000000001,0.11600000000000002,0,0,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,953,0.7160000000000009,0.19000000000000009,0,0.7160000000000009,0.19000000000000009,1,1,0,1,0,194,135,18,-5.552054507759693,194.0
3,953,0.7680000000000002,0.2940000000000004,0,0.7680000000000002,0.2940000000000004,1,1,0,1,0,267,201,13,1.2990388246183695,234.07827015586327
0,954,0.6180000000000001,0.10400000000000001,6,0.6180000000000001,0.05,0,1,0,0,0,209,145,19,-5.732268744444133,209.0
1,954,0.6520000000000001,0.11800000000000002,0,0.6520000000000001,0.11800000000000002,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,954,0.7260000000000009,0.1920000000000001,0,0.7260000000000009,0.1920000000000001,1,1,0,1,0,195,136,18,-5.500761213372142,195.0
3,954,0.7780000000000002,0.29600000000000043,0,0.7780000000000002,0.29600000000000043,0,0,0,0,0,267,201,13,1.2990388246183695,234.07827015586327
0,955,0.6220000000000001,0.10600000000000001,5,0.6220000000000001,0.05,0,0,0,0,0,209,145,19,-5.732268744444133,209.0
1,955,0.6560000000000001,0.12000000000000002,0,0.6560000000000001,0.12000000000000002,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,955,0.7360000000000009,0.1940000000000001,0,0.7360000000000009,0.1940000000000001,0,0,0,0,0,195,136,18,-5.500761213372142,195.0
3,955,0.7820000000000003,0.29800000000000043,0,0.7820000000000003,0.29800000000000043,0,1,0,0,0,267,201,13,1.2990388246183695,234.07827015586327
0,956,0.6260000000000001,0.10800000000000001,4,0.6260000000000001,0.05,0,0,0,0,0,209,145,19,-5.732268744444133,209.0
1,956,0.6600000000000001,0.12200000000000003,0,0.6600000000000001,0.12200000000000003,0,0,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,956,0.7400000000000009,0.1960000000000001,0,0.7400000000000009,0.1960000000000001,0,1,0,0,0,195,136,18,-5.500761213372142,195.0
3,956,0.7860000000000003,0.30000000000000043,0,0.7860000000000003,0.30000000000000043,1,1,0,1,0,268,202,13,1.3503321190059197,234.07827015586327
0,957,0.6300000000000001,0.11000000000000001,3,0.6300000000000001,0.05,0,1,0,0,0,209,145,19,-5.732268744444133,209.0
1,957,0.6640000000000001,0.12400000000000003,0,0.6640000000000001,0.12400000000000003,0,0,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,957,0.7440000000000009,0.1980000000000001,0,0.7440000000000009,0.1980000000000001,0,1,0,0,0,195,136,18,-5.500761213372142,195.0
3,957,0.7960000000000003,0.30200000000000043,0,0.7960000000000003,0.30200000000000043,0,1,0,0,0,268,202,13,1.3503321190059197,234.07827015586327
0,958,0.6340000000000001,0.11200000000000002,2,0.6340000000000001,0.05,0,1,0,0,0,209,145,19,-5.732268744444133,209.0
1,958,0.6680000000000001,0.12600000000000003,0,0.6680000000000001,0.12600000000000003,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,958,0.7480000000000009,0.2000000000000001,0,0.7480000000000009,0.2000000000000001,0,1,0,0,0,195,136,18,-5.500761213372142,195.0
3,958,0.8,0.30400000000000044,0,0.8,0.30400000000000044,0,1,0,0,0,268,202,13,1.3503321190059197,234.07827015586327
0,959,0.6380000000000001,0.11400000000000002,1,0.6380000000000001,0.05,0,1,0,0,0,209,145,19,-5.732268744444133,209.0
1,959,0.6720000000000002,0.12800000000000003,0,0.6720000000000002,0.12800000000000003,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,959,0.7520000000000009,0.2020000000000001,0,0.7520000000000009,0.2020000000000001,0,1,0,0,0,195,136,18,-5.500761213372142,195.0
3,959,0.8,0.30600000000000044,0,0.8,0.30600000000000044,1,1,0,1,0,269,203,13,1.4016254133934698,234.07827015586327
0,960,0.6420000000000001,0.11600000000000002,0,0.6420000000000001,0.11600000000000002,1,1,0,1,0,210,146,19,-5.680975450056582,210.0
1,960,0.6760000000000002,0.13000000000000003,0,0.6760000000000002,0.13000000000000003,0,1,0,0,0,296,235,15,1.6567164726751962,261.10508482379305
2,960,0.7560000000000009,0.2040000000000001,0,0.7560000000000009,0.2040000000000001,0,1,0,0,0,195,136,18,-5.500761213372142,195.0
3,960,0.8,0.30800000000000044,0,0.8,0.30800000000000044,0,1,0,0,0,269,203,13,1.4016254133934698,234.07827015586327
0,961,0.6520000000000001,0.11800000000000002,0,0.8020000000000002,0.11800000000000002,0,1,0,0,0,210,146,19,-5.680975450056582,210.0
