record_index,accepted,force_error_eV_A,spread_eV_A,accepted_violation,updated_after_record,qhat,qhat_state,bound_eV_A,bound_eV_A_state
253,1,0.04337518443587407,0.00434073930818934,0,0,30.91302875293504,0,0.16509842779598746,0
254,1,0.044935765439830674,0.0048829106998125186,0,0,30.91302875293504,0,0.18185858761425358,0
255,1,0.043365634266093356,0.005740101047282748,0,0,30.91302875293504,0,0.2083569374723392,0
256,1,0.040498811310547354,0.006426010736122967,0,0,30.91302875293504,0,0.22956048340537358,0
257,1,0.03808584926618164,0.006772516888123015,0,0,30.91302875293504,0,0.24027203804521996,0
258,1,0.04102424660193297,0.006747961223544259,0,0,30.91302875293504,0,0.23951294808004944,0
259,1,0.04636923525960683,0.006363730766518131,0,0,30.91302875293504,0,0.22763522091424737,0
260,1,0.051039911149174326,0.0056753748013306125,0,0,30.91302875293504,0,0.20635605317015127,0
261,1,0.052772909765502536,0.0048396588767943465,0,0,30.91302875293504,0,0.18052154276567597,0
262,1,0.05020858281186087,0.004405894877420473,0,0,30.91302875293504,0,0.16711258378104332,0
263,1,0.04424456807636244,0.004066210839047176,0,0,30.91302875293504,0,0.15661192133589652,0
264,1,0.03868256183663027,0.004168618366081971,0,0,30.91302875293504,0,0.1597776481636401,0
265,1,0.03403869467427199,0.004235740305559628,0,0,30.91302875293504,0,0.16185259060866566,0
266,1,0.02977731752174023,0.004094791463734379,0,0,30.91302875293504,0,0.15749543500862886,0
267,1,0.025992282645324643,0.0037687587991858205,0,0,30.91302875293504,0,0.14741677787504326,0
